Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Client Profile,Chrome 131.0.0.0,,,23-01-2025 10:08:25,23-01-2025 10:35:43,27m - 18.252s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Diagnosis,Chrome 131.0.0.0,,,23-01-2025 10:08:26,23-01-2025 10:09:13,47.141s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,23-01-2025 10:08:27,23-01-2025 10:09:02,35.014s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1557"")",Chrome 131.0.0.0,,,23-01-2025 10:09:02,23-01-2025 10:09:13,10.930s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Allergies-Vitals-Labs/Allergies,Chrome 131.0.0.0,,,23-01-2025 10:09:13,23-01-2025 10:10:02,48.403s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,23-01-2025 10:09:13,23-01-2025 10:09:33,19.909s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1560?section=medicalassess"")",Chrome 131.0.0.0,,,23-01-2025 10:09:33,23-01-2025 10:09:42,8.923s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/h4_Allergies""))",Chrome 131.0.0.0,,,23-01-2025 10:09:42,23-01-2025 10:09:43,0.464s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/i_add""))",Chrome 131.0.0.0,,,23-01-2025 10:09:43,23-01-2025 10:09:43,0.602s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/select_-- Please Select --                 _809191""), ""Food"", true)",Chrome 131.0.0.0,,,23-01-2025 10:09:43,23-01-2025 10:09:45,1.520s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Reaction_mdl_allergy_add_reaction""), ""Dead"")",Chrome 131.0.0.0,,,23-01-2025 10:09:45,23-01-2025 10:09:46,0.802s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Substance_mdl_allergy_add_substance""), ""Apple"")",Chrome 131.0.0.0,,,23-01-2025 10:09:46,23-01-2025 10:09:46,0.638s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_How Addressed_mdl_allergy_add_howaddress""), ""Eating"")",Chrome 131.0.0.0,,,23-01-2025 10:09:46,23-01-2025 10:09:47,0.708s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/select_Mild                                _ee765f""), ""Severe"", true)",Chrome 131.0.0.0,,,23-01-2025 10:09:47,23-01-2025 10:09:48,0.917s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/span_Potentially Life-threatening_check""))",Chrome 131.0.0.0,,,23-01-2025 10:09:48,23-01-2025 10:09:48,0.348s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/button_Save""))",Chrome 131.0.0.0,,,23-01-2025 10:09:48,23-01-2025 10:09:49,0.345s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Food""), ""Food"")",Chrome 131.0.0.0,,,23-01-2025 10:09:49,23-01-2025 10:09:50,1.293s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Apple""), ""Apple"")",Chrome 131.0.0.0,,,23-01-2025 10:09:50,23-01-2025 10:09:50,0.277s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Yes""), ""Yes"")",Chrome 131.0.0.0,,,23-01-2025 10:09:50,23-01-2025 10:09:50,0.283s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Dead""), ""Dead"")",Chrome 131.0.0.0,,,23-01-2025 10:09:50,23-01-2025 10:09:51,0.309s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Severe""), ""Severe"")",Chrome 131.0.0.0,,,23-01-2025 10:09:51,23-01-2025 10:09:51,0.332s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Eating""), ""Eating"")",Chrome 131.0.0.0,,,23-01-2025 10:09:51,23-01-2025 10:09:51,0.327s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/i_Eating_fa fa-edit""))",Chrome 131.0.0.0,,,23-01-2025 10:09:51,23-01-2025 10:09:52,0.476s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/select_Mild                                _ee765f_1""), ""Moderate"", true)",Chrome 131.0.0.0,,,23-01-2025 10:09:52,23-01-2025 10:09:54,2.079s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/span_Potentially Life-threatening_check_1""))",Chrome 131.0.0.0,,,23-01-2025 10:09:54,23-01-2025 10:09:54,0.355s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Substance_mdl_allergy_edit_substance""), ""Orange"")",Chrome 131.0.0.0,,,23-01-2025 10:09:54,23-01-2025 10:09:55,0.626s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Reaction_mdl_allergy_edit_reaction""), ""Happiness"")",Chrome 131.0.0.0,,,23-01-2025 10:09:55,23-01-2025 10:09:56,0.676s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/button_Save_1""))",Chrome 131.0.0.0,,,23-01-2025 10:09:56,23-01-2025 10:09:56,0.346s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_No""), ""No"")",Chrome 131.0.0.0,,,23-01-2025 10:09:56,23-01-2025 10:09:57,1.360s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Happiness""), ""Happiness"")",Chrome 131.0.0.0,,,23-01-2025 10:09:57,23-01-2025 10:09:58,0.310s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Orange""), ""Orange"")",Chrome 131.0.0.0,,,23-01-2025 10:09:58,23-01-2025 10:09:58,0.306s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/td_Moderate""), ""Moderate"")",Chrome 131.0.0.0,,,23-01-2025 10:09:58,23-01-2025 10:09:58,0.297s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/i_Eating_fa fa-edit""))",Chrome 131.0.0.0,,,23-01-2025 10:09:58,23-01-2025 10:09:59,0.348s,PASSED
