Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Client Profile,Chrome 131.0.0.0,,,02-12-2024 15:36:58,02-12-2024 15:57:18,20m - 20.408s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Assessments,Chrome 131.0.0.0,,,02-12-2024 15:36:59,02-12-2024 15:39:50,2m - 50.793s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,02-12-2024 15:37:01,02-12-2024 15:37:30,28.659s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1557?section=assessments"")",Chrome 131.0.0.0,,,02-12-2024 15:37:30,02-12-2024 15:37:42,12.368s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_Client Profile/li_Scored Assessments""))",Chrome 131.0.0.0,,,02-12-2024 15:37:42,02-12-2024 15:37:43,0.786s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_Client Profile/button_New assessment""))",Chrome 131.0.0.0,,,02-12-2024 15:37:43,02-12-2024 15:37:43,0.333s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_Client Profile/li_COWS Assessment""))",Chrome 131.0.0.0,,,02-12-2024 15:37:43,02-12-2024 15:37:43,0.320s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_Client Profile/a_Create                arrow_right_alt""))",Chrome 131.0.0.0,,,02-12-2024 15:37:43,02-12-2024 15:37:50,6.274s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/h3_COWS Assessment""), ""COWS Assessment"")",Chrome 131.0.0.0,,,02-12-2024 15:37:50,02-12-2024 15:37:51,1.067s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639583873364_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:51,02-12-2024 15:37:51,0.336s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639584030473_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:51,02-12-2024 15:37:52,0.869s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639584415541_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:52,02-12-2024 15:37:53,0.875s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639584533406_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:53,02-12-2024 15:37:54,0.865s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639584833260_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:54,02-12-2024 15:37:55,0.856s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639584964855_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:55,02-12-2024 15:37:55,0.857s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639585133881_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:55,02-12-2024 15:37:56,0.859s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639586467169_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:56,02-12-2024 15:37:57,0.866s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639586565854_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:57,02-12-2024 15:37:58,0.857s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639586621062_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:58,02-12-2024 15:37:59,0.942s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Assessments/Page_COWS Assessment/input__radio-group-1639586686870_117""))",Chrome 131.0.0.0,,,02-12-2024 15:37:59,02-12-2024 15:38:00,0.860s,PASSED
