Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Inquiry Profile,Chrome 130.0.0.0,,,15-11-2024 11:45:57,15-11-2024 11:50:48,4m - 50.886s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Demographics,Chrome 130.0.0.0,,,15-11-2024 11:45:57,15-11-2024 11:47:07,1m - 10.188s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,15-11-2024 11:45:57,15-11-2024 11:46:13,15.429s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_Census""))",Chrome 130.0.0.0,,,15-11-2024 11:46:13,15-11-2024 11:46:14,1.487s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_D Automation, D Client""))",Chrome 130.0.0.0,,,15-11-2024 11:46:14,15-11-2024 11:46:25,10.702s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1559?section=clientprofile"")",Chrome 130.0.0.0,,,15-11-2024 11:46:25,15-11-2024 11:46:31,6.168s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Client Profile/div_Inquiry Profile""))",Chrome 130.0.0.0,,,15-11-2024 11:46:31,15-11-2024 11:46:38,7.254s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/a_Demographics""))",Chrome 130.0.0.0,,,15-11-2024 11:46:38,15-11-2024 11:46:39,0.874s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Demographic Information for D Client D A_35ae77""), ""Demographic Information for D Client D Automation"")",Chrome 130.0.0.0,,,15-11-2024 11:46:39,15-11-2024 11:46:39,0.318s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Profile Picture for D Client D Automation""), ""Profile Picture for D Client D Automation"")",Chrome 130.0.0.0,,,15-11-2024 11:46:39,15-11-2024 11:46:40,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Date""), ""Date"")",Chrome 130.0.0.0,,,15-11-2024 11:46:40,15-11-2024 11:46:40,0.295s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_DOBAge""), ""DOB/Age"")",Chrome 130.0.0.0,,,15-11-2024 11:46:40,15-11-2024 11:46:40,0.292s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Home Phone""), ""Home Phone"")",Chrome 130.0.0.0,,,15-11-2024 11:46:40,15-11-2024 11:46:41,0.297s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Mobile Phone""), ""Mobile Phone"")",Chrome 130.0.0.0,,,15-11-2024 11:46:41,15-11-2024 11:46:41,0.310s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Active""), ""Active"")",Chrome 130.0.0.0,,,15-11-2024 11:46:41,15-11-2024 11:46:41,0.296s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/em_Invalid phone number""), ""* Invalid phone number."")",Chrome 130.0.0.0,,,15-11-2024 11:46:41,15-11-2024 11:46:41,0.284s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_add""))",Chrome 130.0.0.0,,,15-11-2024 11:46:41,15-11-2024 11:46:49,7.838s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/i_Back to Profile_fa fa-eye""))",Chrome 130.0.0.0,,,15-11-2024 11:46:49,15-11-2024 11:46:50,0.580s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 130.0.0.0,,,15-11-2024 11:46:50,15-11-2024 11:46:56,5.963s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_10222024""), 0)",Chrome 130.0.0.0,,,15-11-2024 11:46:56,15-11-2024 11:46:57,0.938s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_Yes""), 0)",Chrome 130.0.0.0,,,15-11-2024 11:46:57,15-11-2024 11:46:57,0.489s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_No""), 0)",Chrome 130.0.0.0,,,15-11-2024 11:46:57,15-11-2024 11:46:58,0.295s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_No_fa fa-pencil""))",Chrome 130.0.0.0,,,15-11-2024 11:46:58,15-11-2024 11:47:01,3.189s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/span_Enter in Error_check""))",Chrome 130.0.0.0,,,15-11-2024 11:47:01,15-11-2024 11:47:01,0.531s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 130.0.0.0,,,15-11-2024 11:47:01,15-11-2024 11:47:07,5.565s,PASSED
