Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Inquiry Profile,Chrome 131.0.0.0,,,25-11-2024 15:05:41,25-11-2024 15:11:08,5m - 26.685s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Demographics,Chrome 131.0.0.0,,,25-11-2024 15:05:42,25-11-2024 15:07:08,1m - 25.438s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,25-11-2024 15:05:43,25-11-2024 15:06:02,18.241s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_Census""))",Chrome 131.0.0.0,,,25-11-2024 15:06:02,25-11-2024 15:06:03,0.942s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_D Automation, D Client""))",Chrome 131.0.0.0,,,25-11-2024 15:06:03,25-11-2024 15:06:17,14.764s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1559?section=clientprofile"")",Chrome 131.0.0.0,,,25-11-2024 15:06:17,25-11-2024 15:06:22,4.869s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Client Profile/div_Inquiry Profile""))",Chrome 131.0.0.0,,,25-11-2024 15:06:22,25-11-2024 15:06:33,10.853s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/a_Demographics""))",Chrome 131.0.0.0,,,25-11-2024 15:06:33,25-11-2024 15:06:35,1.458s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Demographic Information for D Client D A_35ae77""), ""Demographic Information for D Client D Automation"")",Chrome 131.0.0.0,,,25-11-2024 15:06:35,25-11-2024 15:06:35,0.373s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Profile Picture for D Client D Automation""), ""Profile Picture for D Client D Automation"")",Chrome 131.0.0.0,,,25-11-2024 15:06:35,25-11-2024 15:06:35,0.303s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Date""), ""Date"")",Chrome 131.0.0.0,,,25-11-2024 15:06:35,25-11-2024 15:06:36,0.296s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_DOBAge""), ""DOB/Age"")",Chrome 131.0.0.0,,,25-11-2024 15:06:36,25-11-2024 15:06:36,0.324s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Home Phone""), ""Home Phone"")",Chrome 131.0.0.0,,,25-11-2024 15:06:36,25-11-2024 15:06:36,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Mobile Phone""), ""Mobile Phone"")",Chrome 131.0.0.0,,,25-11-2024 15:06:36,25-11-2024 15:06:36,0.288s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Active""), ""Active"")",Chrome 131.0.0.0,,,25-11-2024 15:06:36,25-11-2024 15:06:37,0.298s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/em_Invalid phone number""), ""* Invalid phone number."")",Chrome 131.0.0.0,,,25-11-2024 15:06:37,25-11-2024 15:06:37,0.292s,PASSED
