Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Client Profile,Chrome 132.0.0.0,,,18-02-2025 10:15:11,18-02-2025 10:54:49,39m - 38.023s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Diagnosis,Chrome 132.0.0.0,,,18-02-2025 10:15:13,18-02-2025 10:16:12,58.361s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,18-02-2025 10:15:17,18-02-2025 10:15:51,34.686s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1557"")",Chrome 132.0.0.0,,,18-02-2025 10:15:51,18-02-2025 10:16:12,20.222s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Allergies-Vitals-Labs/Allergies,Chrome 132.0.0.0,,,18-02-2025 10:16:12,18-02-2025 10:17:18,1m - 6.769s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,18-02-2025 10:16:13,18-02-2025 10:16:34,21.030s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1560?section=medicalassess"")",Chrome 132.0.0.0,,,18-02-2025 10:16:34,18-02-2025 10:16:50,16.396s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/h4_Allergies""))",Chrome 132.0.0.0,,,18-02-2025 10:16:50,18-02-2025 10:16:52,1.675s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/i_add""))",Chrome 132.0.0.0,,,18-02-2025 10:16:52,18-02-2025 10:16:53,1.579s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/select_-- Please Select --                 _809191""), ""Food"", true)",Chrome 132.0.0.0,,,18-02-2025 10:16:53,18-02-2025 10:16:56,2.140s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Reaction_mdl_allergy_add_reaction""), ""Dead"")",Chrome 132.0.0.0,,,18-02-2025 10:16:56,18-02-2025 10:16:57,1.066s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Substance_mdl_allergy_add_substance""), ""Apple"")",Chrome 132.0.0.0,,,18-02-2025 10:16:57,18-02-2025 10:16:58,0.864s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_How Addressed_mdl_allergy_add_howaddress""), ""Eating"")",Chrome 132.0.0.0,,,18-02-2025 10:16:58,18-02-2025 10:16:58,0.846s,PASSED
