Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Inquiry Profile,Chrome 133.0.0.0,,,20-02-2025 13:57:18,20-02-2025 14:07:30,10m - 12.047s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Demographics,Chrome 133.0.0.0,,,20-02-2025 13:57:19,20-02-2025 14:00:29,3m - 10.630s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,20-02-2025 13:57:20,20-02-2025 13:58:07,47.103s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_Census""))",Chrome 133.0.0.0,,,20-02-2025 13:58:07,20-02-2025 13:58:08,0.946s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_D Automation, D Client""))",Chrome 133.0.0.0,,,20-02-2025 13:58:08,20-02-2025 13:58:41,32.871s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1559?section=clientprofile"")",Chrome 133.0.0.0,,,20-02-2025 13:58:41,20-02-2025 13:59:01,20.006s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Client Profile/div_Inquiry Profile""))",Chrome 133.0.0.0,,,20-02-2025 13:59:01,20-02-2025 13:59:19,18.409s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/a_Demographics""))",Chrome 133.0.0.0,,,20-02-2025 13:59:19,20-02-2025 13:59:23,3.455s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Demographic Information for D Client D A_35ae77""), ""Demographic Information for D Client D Automation"")",Chrome 133.0.0.0,,,20-02-2025 13:59:23,20-02-2025 13:59:25,1.883s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Profile Picture for D Client D Automation""), ""Profile Picture for D Client D Automation"")",Chrome 133.0.0.0,,,20-02-2025 13:59:25,20-02-2025 13:59:26,1.268s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Date""), ""Date"")",Chrome 133.0.0.0,,,20-02-2025 13:59:26,20-02-2025 13:59:26,0.476s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_DOBAge""), ""DOB/Age"")",Chrome 133.0.0.0,,,20-02-2025 13:59:26,20-02-2025 13:59:27,0.425s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Home Phone""), ""Home Phone"")",Chrome 133.0.0.0,,,20-02-2025 13:59:27,20-02-2025 13:59:27,0.511s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Mobile Phone""), ""Mobile Phone"")",Chrome 133.0.0.0,,,20-02-2025 13:59:27,20-02-2025 13:59:28,0.614s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Active""), ""Active"")",Chrome 133.0.0.0,,,20-02-2025 13:59:28,20-02-2025 13:59:28,0.339s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/em_Invalid phone number""), ""* Invalid phone number."")",Chrome 133.0.0.0,,,20-02-2025 13:59:28,20-02-2025 13:59:29,0.323s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_add""))",Chrome 133.0.0.0,,,20-02-2025 13:59:29,20-02-2025 13:59:42,13.238s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/i_Back to Profile_fa fa-eye""))",Chrome 133.0.0.0,,,20-02-2025 13:59:42,20-02-2025 13:59:43,0.670s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 133.0.0.0,,,20-02-2025 13:59:43,20-02-2025 13:59:58,15.454s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_10222024""), 0)",Chrome 133.0.0.0,,,20-02-2025 13:59:58,20-02-2025 13:59:59,0.954s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_Yes""), 0)",Chrome 133.0.0.0,,,20-02-2025 13:59:59,20-02-2025 13:59:59,0.283s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_No""), 0)",Chrome 133.0.0.0,,,20-02-2025 13:59:59,20-02-2025 14:00:00,0.352s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_No_fa fa-pencil""))",Chrome 133.0.0.0,,,20-02-2025 14:00:00,20-02-2025 14:00:13,13.448s,PASSED
