Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Client Profile,Chrome 131.0.0.0,,,15-01-2025 17:09:27,15-01-2025 17:33:39,24m - 12.625s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Diagnosis,Chrome 131.0.0.0,,,15-01-2025 17:09:27,15-01-2025 17:09:56,28.135s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,15-01-2025 17:09:30,15-01-2025 17:09:48,18.399s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1557"")",Chrome 131.0.0.0,,,15-01-2025 17:09:48,15-01-2025 17:09:56,7.340s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Client Profile/Allergies-Vitals-Labs/Allergies,Chrome 131.0.0.0,,,15-01-2025 17:09:56,15-01-2025 17:10:41,45.264s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,15-01-2025 17:09:56,15-01-2025 17:10:10,13.394s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1560?section=medicalassess"")",Chrome 131.0.0.0,,,15-01-2025 17:10:10,15-01-2025 17:10:14,4.098s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/h4_Allergies""))",Chrome 131.0.0.0,,,15-01-2025 17:10:14,15-01-2025 17:10:22,8.153s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/i_add""))",Chrome 131.0.0.0,,,15-01-2025 17:10:22,15-01-2025 17:10:22,0.605s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/select_-- Please Select --                 _809191""), ""Food"", true)",Chrome 131.0.0.0,,,15-01-2025 17:10:22,15-01-2025 17:10:24,1.264s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Reaction_mdl_allergy_add_reaction""), ""Dead"")",Chrome 131.0.0.0,,,15-01-2025 17:10:24,15-01-2025 17:10:24,0.735s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_Substance_mdl_allergy_add_substance""), ""Apple"")",Chrome 131.0.0.0,,,15-01-2025 17:10:24,15-01-2025 17:10:25,0.646s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/input_How Addressed_mdl_allergy_add_howaddress""), ""Eating"")",Chrome 131.0.0.0,,,15-01-2025 17:10:25,15-01-2025 17:10:26,0.629s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/select_Mild                                _ee765f""), ""Severe"", true)",Chrome 131.0.0.0,,,15-01-2025 17:10:26,15-01-2025 17:10:27,0.917s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Client Profile/Allergies-Vitals-Labs/Allergies/Page_Client Profile/span_Potentially Life-threatening_check""))",Chrome 131.0.0.0,,,15-01-2025 17:10:27,15-01-2025 17:10:27,0.359s,PASSED
