Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Inquiry Profile,Chrome 130.0.0.0,,,19-11-2024 15:05:11,19-11-2024 15:09:40,4m - 29.360s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Demographics,Chrome 130.0.0.0,,,19-11-2024 15:05:11,19-11-2024 15:06:19,1m - 8.241s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,19-11-2024 15:05:12,19-11-2024 15:05:26,14.277s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_Census""))",Chrome 130.0.0.0,,,19-11-2024 15:05:26,19-11-2024 15:05:29,3.107s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_D Automation, D Client""))",Chrome 130.0.0.0,,,19-11-2024 15:05:29,19-11-2024 15:05:43,13.941s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1559?section=clientprofile"")",Chrome 130.0.0.0,,,19-11-2024 15:05:43,19-11-2024 15:05:48,5.186s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Client Profile/div_Inquiry Profile""))",Chrome 130.0.0.0,,,19-11-2024 15:05:48,19-11-2024 15:05:53,5.176s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/a_Demographics""))",Chrome 130.0.0.0,,,19-11-2024 15:05:53,19-11-2024 15:05:54,0.741s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Demographic Information for D Client D A_35ae77""), ""Demographic Information for D Client D Automation"")",Chrome 130.0.0.0,,,19-11-2024 15:05:54,19-11-2024 15:05:55,0.429s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Profile Picture for D Client D Automation""), ""Profile Picture for D Client D Automation"")",Chrome 130.0.0.0,,,19-11-2024 15:05:55,19-11-2024 15:05:55,0.297s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Date""), ""Date"")",Chrome 130.0.0.0,,,19-11-2024 15:05:55,19-11-2024 15:05:55,0.302s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_DOBAge""), ""DOB/Age"")",Chrome 130.0.0.0,,,19-11-2024 15:05:55,19-11-2024 15:05:55,0.281s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Home Phone""), ""Home Phone"")",Chrome 130.0.0.0,,,19-11-2024 15:05:55,19-11-2024 15:05:56,0.328s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Mobile Phone""), ""Mobile Phone"")",Chrome 130.0.0.0,,,19-11-2024 15:05:56,19-11-2024 15:05:56,0.303s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Active""), ""Active"")",Chrome 130.0.0.0,,,19-11-2024 15:05:56,19-11-2024 15:05:56,0.276s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/em_Invalid phone number""), ""* Invalid phone number."")",Chrome 130.0.0.0,,,19-11-2024 15:05:56,19-11-2024 15:05:57,0.304s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_add""))",Chrome 130.0.0.0,,,19-11-2024 15:05:57,19-11-2024 15:06:03,6.173s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/i_Back to Profile_fa fa-eye""))",Chrome 130.0.0.0,,,19-11-2024 15:06:03,19-11-2024 15:06:03,0.567s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 130.0.0.0,,,19-11-2024 15:06:03,19-11-2024 15:06:09,5.165s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_10222024""), 0)",Chrome 130.0.0.0,,,19-11-2024 15:06:09,19-11-2024 15:06:10,1.338s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_Yes""), 0)",Chrome 130.0.0.0,,,19-11-2024 15:06:10,19-11-2024 15:06:10,0.293s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_No""), 0)",Chrome 130.0.0.0,,,19-11-2024 15:06:10,19-11-2024 15:06:11,0.281s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_No_fa fa-pencil""))",Chrome 130.0.0.0,,,19-11-2024 15:06:11,19-11-2024 15:06:14,3.179s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/span_Enter in Error_check""))",Chrome 130.0.0.0,,,19-11-2024 15:06:14,19-11-2024 15:06:14,0.539s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 130.0.0.0,,,19-11-2024 15:06:14,19-11-2024 15:06:19,4.697s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,19-11-2024 15:06:19,19-11-2024 15:06:19,0.405s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Inquiry Profile,Chrome 130.0.0.0,,,19-11-2024 15:06:19,19-11-2024 15:06:51,31.686s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,19-11-2024 15:06:20,19-11-2024 15:06:31,11.313s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Home/a_Census""))",Chrome 130.0.0.0,,,19-11-2024 15:06:31,19-11-2024 15:06:32,0.994s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Home/a_A Automation, A Client""))",Chrome 130.0.0.0,,,19-11-2024 15:06:32,19-11-2024 15:06:41,9.131s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Client Profile/div_Inquiry Profile""))",Chrome 130.0.0.0,,,19-11-2024 15:06:41,19-11-2024 15:06:47,6.414s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/div_A Client A Automation""), ""A Client A Automation"")",Chrome 130.0.0.0,,,19-11-2024 15:06:47,19-11-2024 15:06:48,0.847s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/div_Last Episode 08282024""), ""Last Episode: 08/28/2024"")",Chrome 130.0.0.0,,,19-11-2024 15:06:48,19-11-2024 15:06:49,0.296s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/label_Active""), ""Active"")",Chrome 130.0.0.0,,,19-11-2024 15:06:49,19-11-2024 15:06:49,0.301s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/label_1629""), ""1629"")",Chrome 130.0.0.0,,,19-11-2024 15:06:49,19-11-2024 15:06:49,0.282s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/b_DOB""), ""DOB:"")",Chrome 130.0.0.0,,,19-11-2024 15:06:49,19-11-2024 15:06:49,0.309s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/b_Age""), ""Age:"")",Chrome 130.0.0.0,,,19-11-2024 15:06:49,19-11-2024 15:06:50,0.283s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/b_Home Phone""), ""Home Phone:"")",Chrome 130.0.0.0,,,19-11-2024 15:06:50,19-11-2024 15:06:50,0.294s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/b_Mobile Phone""), ""Mobile Phone:"")",Chrome 130.0.0.0,,,19-11-2024 15:06:50,19-11-2024 15:06:50,0.286s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/b_Email""), ""Email:"")",Chrome 130.0.0.0,,,19-11-2024 15:06:50,19-11-2024 15:06:51,0.275s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/b_Address""), ""Address:"")",Chrome 130.0.0.0,,,19-11-2024 15:06:51,19-11-2024 15:06:51,0.296s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,19-11-2024 15:06:51,19-11-2024 15:06:51,0.215s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Referral Source,Chrome 130.0.0.0,,,19-11-2024 15:06:51,19-11-2024 15:07:40,48.582s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,19-11-2024 15:06:51,19-11-2024 15:07:02,10.684s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/inquiry/show/1672"")",Chrome 130.0.0.0,,,19-11-2024 15:07:02,19-11-2024 15:07:07,5.083s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/a_Referral Source""))",Chrome 130.0.0.0,,,19-11-2024 15:07:07,19-11-2024 15:07:08,1.439s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/i_add""))",Chrome 130.0.0.0,,,19-11-2024 15:07:08,19-11-2024 15:07:11,2.650s,PASSED
