Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Inquiry Profile,Chrome 132.0.0.0,,,19-02-2025 11:55:21,19-02-2025 12:02:22,7m - 1.355s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Demographics,Chrome 132.0.0.0,,,19-02-2025 11:55:22,19-02-2025 11:57:22,1m - 59.782s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,19-02-2025 11:55:23,19-02-2025 11:55:56,32.488s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_Census""))",Chrome 132.0.0.0,,,19-02-2025 11:55:56,19-02-2025 11:55:59,3.372s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Home/a_D Automation, D Client""))",Chrome 132.0.0.0,,,19-02-2025 11:55:59,19-02-2025 11:56:14,14.538s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/client/index/1559?section=clientprofile"")",Chrome 132.0.0.0,,,19-02-2025 11:56:14,19-02-2025 11:56:25,10.619s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Client Profile/div_Inquiry Profile""))",Chrome 132.0.0.0,,,19-02-2025 11:56:25,19-02-2025 11:56:39,14.285s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/a_Demographics""))",Chrome 132.0.0.0,,,19-02-2025 11:56:39,19-02-2025 11:56:39,0.398s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Demographic Information for D Client D A_35ae77""), ""Demographic Information for D Client D Automation"")",Chrome 132.0.0.0,,,19-02-2025 11:56:39,19-02-2025 11:56:40,0.357s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/h4_Profile Picture for D Client D Automation""), ""Profile Picture for D Client D Automation"")",Chrome 132.0.0.0,,,19-02-2025 11:56:40,19-02-2025 11:56:40,0.498s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Date""), ""Date"")",Chrome 132.0.0.0,,,19-02-2025 11:56:40,19-02-2025 11:56:40,0.319s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_DOBAge""), ""DOB/Age"")",Chrome 132.0.0.0,,,19-02-2025 11:56:40,19-02-2025 11:56:41,0.314s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Home Phone""), ""Home Phone"")",Chrome 132.0.0.0,,,19-02-2025 11:56:41,19-02-2025 11:56:41,0.301s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Mobile Phone""), ""Mobile Phone"")",Chrome 132.0.0.0,,,19-02-2025 11:56:41,19-02-2025 11:56:41,0.341s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/th_Active""), ""Active"")",Chrome 132.0.0.0,,,19-02-2025 11:56:41,19-02-2025 11:56:42,0.275s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/em_Invalid phone number""), ""* Invalid phone number."")",Chrome 132.0.0.0,,,19-02-2025 11:56:42,19-02-2025 11:56:42,0.322s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_add""))",Chrome 132.0.0.0,,,19-02-2025 11:56:42,19-02-2025 11:56:54,11.606s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/i_Back to Profile_fa fa-eye""))",Chrome 132.0.0.0,,,19-02-2025 11:56:54,19-02-2025 11:56:54,0.608s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 132.0.0.0,,,19-02-2025 11:56:54,19-02-2025 11:57:05,10.904s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_10222024""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:57:05,19-02-2025 11:57:07,1.573s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_Yes""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:57:07,19-02-2025 11:57:07,0.264s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/td_No""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:57:07,19-02-2025 11:57:07,0.285s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Inquiry Profile/i_No_fa fa-pencil""))",Chrome 132.0.0.0,,,19-02-2025 11:57:07,19-02-2025 11:57:11,3.774s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/span_Enter in Error_check""))",Chrome 132.0.0.0,,,19-02-2025 11:57:11,19-02-2025 11:57:12,0.570s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Demographics/Page_Demographic Information/button_Save""))",Chrome 132.0.0.0,,,19-02-2025 11:57:12,19-02-2025 11:57:21,9.884s,PASSED
closeBrowser(),Chrome 132.0.0.0,,,19-02-2025 11:57:21,19-02-2025 11:57:22,0.261s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Inquiry Profile,Chrome 132.0.0.0,,,19-02-2025 11:57:22,19-02-2025 11:58:38,1m - 16.210s,FAILED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,19-02-2025 11:57:22,19-02-2025 11:57:41,19.333s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Home/a_Census""))",Chrome 132.0.0.0,,,19-02-2025 11:57:41,19-02-2025 11:57:45,3.482s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Home/a_A Automation, A Client""))",Chrome 132.0.0.0,,,19-02-2025 11:57:45,19-02-2025 11:58:28,43.685s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Client Profile/div_Inquiry Profile""))",Chrome 132.0.0.0,,,19-02-2025 11:58:28,19-02-2025 11:58:37,8.920s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Inquiry Profile/Page_Inquiry Profile/div_A Client A Automation""), ""A Client A Automation"")",Chrome 132.0.0.0,,,19-02-2025 11:58:37,19-02-2025 11:58:38,0.664s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/Inquiry Profile/Referral Source,Chrome 132.0.0.0,,,19-02-2025 11:58:38,19-02-2025 11:59:45,1m - 6.936s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,19-02-2025 11:58:38,19-02-2025 11:58:53,15.008s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/inquiry/show/1672"")",Chrome 132.0.0.0,,,19-02-2025 11:58:53,19-02-2025 11:59:03,10.068s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/a_Referral Source""))",Chrome 132.0.0.0,,,19-02-2025 11:59:03,19-02-2025 11:59:04,1.208s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/i_add""))",Chrome 132.0.0.0,,,19-02-2025 11:59:04,19-02-2025 11:59:09,4.614s,PASSED
"navigateToUrl(""https://site17.lsapp.cloud/refsrc/create/1672"")",Chrome 132.0.0.0,,,19-02-2025 11:59:09,19-02-2025 11:59:12,2.714s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/input_Search for Referral Source_search""), ""a"")",Chrome 132.0.0.0,,,19-02-2025 11:59:12,19-02-2025 11:59:13,1.240s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/i_Search""))",Chrome 132.0.0.0,,,19-02-2025 11:59:13,19-02-2025 11:59:13,0.307s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/i_Georgetown Behavioral Health_fa fa-arrow-down""))",Chrome 132.0.0.0,,,19-02-2025 11:59:13,19-02-2025 11:59:14,1.182s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_First Name""), ""First Name"")",Chrome 132.0.0.0,,,19-02-2025 11:59:14,19-02-2025 11:59:15,1.042s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Last Name""), ""Last Name"")",Chrome 132.0.0.0,,,19-02-2025 11:59:15,19-02-2025 11:59:16,0.293s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Relation to Client""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:59:16,19-02-2025 11:59:16,0.242s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Use as Emergency Contact""), ""Use as Emergency Contact"")",Chrome 132.0.0.0,,,19-02-2025 11:59:16,19-02-2025 11:59:16,0.266s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Organization""), ""Organization"")",Chrome 132.0.0.0,,,19-02-2025 11:59:16,19-02-2025 11:59:16,0.270s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_WorkDirect Phone""), ""Work/Direct Phone:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:16,19-02-2025 11:59:17,0.266s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Office Phone""), ""Office Phone:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:17,19-02-2025 11:59:17,0.287s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Mobile Phone""), ""Mobile Phone:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:17,19-02-2025 11:59:17,0.262s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_E-Mail""), ""E-Mail:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:17,19-02-2025 11:59:18,0.258s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Address""), ""Address:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:18,19-02-2025 11:59:18,0.290s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_City""), ""City:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:18,19-02-2025 11:59:18,0.290s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_State""), ""State:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:18,19-02-2025 11:59:18,0.284s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Zip""), ""Zip:"")",Chrome 132.0.0.0,,,19-02-2025 11:59:18,19-02-2025 11:59:19,0.251s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Current Referral Source""), ""Current Referral Source"")",Chrome 132.0.0.0,,,19-02-2025 11:59:19,19-02-2025 11:59:19,0.250s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/label_Contact is Primary Referral Source fo_381c1e""), ""Contact is Primary Referral Source for this person."")",Chrome 132.0.0.0,,,19-02-2025 11:59:19,19-02-2025 11:59:19,0.251s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/button_Save""))",Chrome 132.0.0.0,,,19-02-2025 11:59:19,19-02-2025 11:59:28,8.888s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/td_Kay Bailey""), ""Kay Bailey"")",Chrome 132.0.0.0,,,19-02-2025 11:59:28,19-02-2025 11:59:29,1.448s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/td_Georgetown Behavioral Health""), ""Georgetown Behavioral Health"")",Chrome 132.0.0.0,,,19-02-2025 11:59:29,19-02-2025 11:59:30,0.267s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Inquiry Profile/i_No_fa fa-pencil""))",Chrome 132.0.0.0,,,19-02-2025 11:59:30,19-02-2025 11:59:32,2.636s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Inquiry Profile/Referral Source/Page_Referral Source/input_Entered in Error_iseie""))",Chrome 132.0.0.0,,,19-02-2025 11:59:32,19-02-2025 11:59:33,0.553s,PASSED
